kMessageId;PostedDateTime;TransactionType;OrderID;MerchantOrderID;AmountType;AmountDescription;Amount;QuantityPurchased;SellerSKU;MarketplaceName;SettlementID
3176677603;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemPrice;Tax;4.43;;;Amazon.es;25624609592
3176677604;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemPrice;Shipping;11.49;;;Amazon.es;25624609592
3176677605;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemPrice;ShippingTax;2.41;;;Amazon.es;25624609592
3176677606;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemFees;Commission;-3.94;;;Amazon.es;25624609592
3176677607;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemFees;ShippingHB;-2.15;;;Amazon.es;25624609592
3176677608;Wed Oct 01 2025 12:56:23 GMT+0000 (GMT);Order;405-5756197-8589901;;ItemFees;DigitalServicesFee;-0.12;;;Amazon.es;25624609592
3167734050;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemPrice;Principal;34.74;;;Amazon.de;25671855822
3167734051;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemPrice;Tax;6.6;;;Amazon.de;25671855822
3167734052;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734053;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734054;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemFees;Commission;-6.39;;;Amazon.de;25671855822
3167734055;Wed Oct 01 2025 12:56:32 GMT+0000 (GMT);Order;305-3105155-9266738;;ItemFees;ShippingHB;-0.75;;;Amazon.de;25671855822
3167733979;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemPrice;Principal;62.61;;;Amazon.de;25671855822
3167733980;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemPrice;Tax;11.89;;;Amazon.de;25671855822
3167733981;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167733982;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167733983;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemFees;Commission;-11.51;;;Amazon.de;25671855822
3167733984;Wed Oct 01 2025 12:56:38 GMT+0000 (GMT);Order;302-1599807-7242762;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
3167734270;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Principal;41.09;;;Amazon.de;25671855822
3167734271;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Tax;7.81;;;Amazon.de;25671855822
3167734272;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734273;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734274;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemFees;Commission;-7.56;;;Amazon.de;25671855822
3167734275;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemFees;ShippingHB;-0.38;;;Amazon.de;25671855822
3167734276;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Principal;134.03;;;Amazon.de;25671855822
3167734277;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Tax;25.47;;;Amazon.de;25671855822
3167734278;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734279;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734280;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemFees;Commission;-28.46;;;Amazon.de;25671855822
3167734281;Wed Oct 01 2025 13:01:58 GMT+0000 (GMT);Order;303-8775770-0360361;;ItemFees;ShippingHB;-0.44;;;Amazon.de;25671855822
3167734068;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Principal;56.31;;;Amazon.de;25671855822
3167734069;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Tax;10.71;;;Amazon.de;25671855822
3167734070;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734071;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734072;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemFees;Commission;-10.36;;;Amazon.de;25671855822
3167734073;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemFees;ShippingHB;-0.38;;;Amazon.de;25671855822
3167734074;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Principal;61.11;;;Amazon.de;25671855822
3167734075;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Tax;11.61;;;Amazon.de;25671855822
3167734076;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734077;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734078;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemFees;Commission;-11.25;;;Amazon.de;25671855822
3167734079;Wed Oct 01 2025 13:05:04 GMT+0000 (GMT);Order;306-2348938-7873920;;ItemFees;ShippingHB;-0.38;;;Amazon.de;25671855822
3167733815;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Principal;12.52;;;Amazon.de;25671855822
3167733816;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Tax;2.38;;;Amazon.de;25671855822
3167733817;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167733818;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167733819;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemFees;Commission;-2.3;;;Amazon.de;25671855822
3167733820;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemFees;ShippingHB;-0.38;;;Amazon.de;25671855822
3167733821;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Principal;12.18;;;Amazon.de;25671855822
3167733822;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Tax;2.32;;;Amazon.de;25671855822
3167733823;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167733824;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167733825;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemFees;Commission;-2.23;;;Amazon.de;25671855822
3167733826;Wed Oct 01 2025 13:11:54 GMT+0000 (GMT);Order;304-3050929-1837162;;ItemFees;ShippingHB;-0.38;;;Amazon.de;25671855822
3167734294;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Principal;26;;;Amazon.de;25671855822
3167734295;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Tax;4.94;;;Amazon.de;25671855822
3167734296;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Shipping;1.37;;;Amazon.de;25671855822
3167734297;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25671855822
3167734298;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemFees;Commission;-4.78;;;Amazon.de;25671855822
3167734299;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemFees;ShippingHB;-0.25;;;Amazon.de;25671855822
3167734300;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Principal;98.62;;;Amazon.de;25671855822
3167734301;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Tax;18.74;;;Amazon.de;25671855822
3167734302;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;Shipping;2.75;;;Amazon.de;25671855822
3167734303;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemPrice;ShippingTax;0.52;;;Amazon.de;25671855822
3167734304;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemFees;Commission;-18.15;;;Amazon.de;25671855822
3167734305;Wed Oct 01 2025 13:12:35 GMT+0000 (GMT);Order;306-8675271-7681952;;ItemFees;ShippingHB;-0.51;;;Amazon.de;25671855822
3167733891;Wed Oct 01 2025 13:46:46 GMT+0000 (GMT);Order;306-7662174-2211540;;ItemPrice;Principal;40.25;;;Amazon.de;25671855822
3167733892;Wed Oct 01 2025 13:46:46 GMT+0000 (GMT);Order;306-7662174-2211540;;ItemPrice;Tax;7.65;;;Amazon.de;25671855822
3167733893;Wed Oct 01 2025 13:46:46 GMT+0000 (GMT);Order;306-7662174-2211540;;ItemFees;Commission;-7.42;;;Amazon.de;25671855822
3167734218;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemPrice;Principal;23.95;;;Amazon.de;25671855822
3167734219;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemPrice;Tax;4.55;;;Amazon.de;25671855822
3167734220;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734221;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734222;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemFees;Commission;-4.41;;;Amazon.de;25671855822
3167734223;Wed Oct 01 2025 13:49:37 GMT+0000 (GMT);Order;304-7677968-1904301;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25671855822
3167729378;Wed Oct 01 2025 13:52:00 GMT+0000 (GMT);Order;408-5414501-8182747;;ItemPrice;Principal;26.5;;;Amazon.fr;25624439742
3167729379;Wed Oct 01 2025 13:52:00 GMT+0000 (GMT);Order;408-5414501-8182747;;ItemPrice;Shipping;8.9;;;Amazon.fr;25624439742
3167729380;Wed Oct 01 2025 13:52:00 GMT+0000 (GMT);Order;408-5414501-8182747;;ItemFees;Commission;-4.88;;;Amazon.fr;25624439742
3167729381;Wed Oct 01 2025 13:52:00 GMT+0000 (GMT);Order;408-5414501-8182747;;ItemFees;ShippingHB;-1.38;;;Amazon.fr;25624439742
3167729382;Wed Oct 01 2025 13:52:00 GMT+0000 (GMT);Order;408-5414501-8182747;;ItemFees;DigitalServicesFee;-0.13;;;Amazon.fr;25624439742
3167734161;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemPrice;Principal;44.45;;;Amazon.de;25671855822
3167734162;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemPrice;Tax;8.45;;;Amazon.de;25671855822
3167734163;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734164;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734165;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemFees;Commission;-8.17;;;Amazon.de;25671855822
3167734166;Wed Oct 01 2025 13:57:50 GMT+0000 (GMT);Order;306-7632902-1147529;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
3176677578;Wed Oct 01 2025 14:05:47 GMT+0000 (GMT);Order;171-0347168-4862728;;ItemPrice;Principal;95.13;;;Amazon.es;25624609592
3176677579;Wed Oct 01 2025 14:05:47 GMT+0000 (GMT);Order;171-0347168-4862728;;ItemPrice;Shipping;13.9;;;Amazon.es;25624609592
3176677580;Wed Oct 01 2025 14:05:47 GMT+0000 (GMT);Order;171-0347168-4862728;;ItemFees;Commission;-17.56;;;Amazon.es;25624609592
3176677581;Wed Oct 01 2025 14:05:47 GMT+0000 (GMT);Order;171-0347168-4862728;;ItemFees;ShippingHB;-2.15;;;Amazon.es;25624609592
3176677582;Wed Oct 01 2025 14:05:47 GMT+0000 (GMT);Order;171-0347168-4862728;;ItemFees;DigitalServicesFee;-0.39;;;Amazon.es;25624609592
3167734044;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemPrice;Principal;10.5;;;Amazon.de;25671855822
3167734045;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemPrice;Tax;2;;;Amazon.de;25671855822
3167734046;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734047;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734048;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemFees;Commission;-1.93;;;Amazon.de;25671855822
3167734049;Wed Oct 01 2025 14:14:29 GMT+0000 (GMT);Order;303-9463168-7193961;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25671855822
3167733915;Wed Oct 01 2025 14:19:15 GMT+0000 (GMT);Order;302-2515780-3725110;;ItemPrice;Principal;64.8;;;Amazon.de;25671855822
3167733916;Wed Oct 01 2025 14:19:15 GMT+0000 (GMT);Order;302-2515780-3725110;;ItemPrice;Shipping;6.5;;;Amazon.de;25671855822
3167733917;Wed Oct 01 2025 14:19:15 GMT+0000 (GMT);Order;302-2515780-3725110;;ItemFees;Commission;-11.93;;;Amazon.de;25671855822
3167733918;Wed Oct 01 2025 14:19:15 GMT+0000 (GMT);Order;302-2515780-3725110;;ItemFees;ShippingHB;-1.01;;;Amazon.de;25671855822
3167733855;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemPrice;Principal;43.61;;;Amazon.de;25671855822
3167733856;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemPrice;Tax;8.28;;;Amazon.de;25671855822
3167733857;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167733858;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167733859;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemFees;Commission;-8.03;;;Amazon.de;25671855822
3167733860;Wed Oct 01 2025 14:19:27 GMT+0000 (GMT);Order;302-1291883-1201956;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25671855822
3167734056;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemPrice;Principal;11.68;;;Amazon.de;25671855822
3167734057;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemPrice;Tax;2.22;;;Amazon.de;25671855822
3167734058;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734059;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734060;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemFees;Commission;-2.14;;;Amazon.de;25671855822
3167734061;Wed Oct 01 2025 14:19:37 GMT+0000 (GMT);Order;305-8539728-6752301;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
3167734363;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemPrice;Tax;-1.9;;;Amazon.de;25671855822
3167734364;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemPrice;ShippingTax;-0.78;;;Amazon.de;25671855822
3167734365;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemPrice;Shipping;-4.12;;;Amazon.de;25671855822
3167734366;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemPrice;Principal;-9.99;;;Amazon.de;25671855822
3167734367;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemFees;Commission;1.83;;;Amazon.de;25671855822
3167734368;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemFees;RefundCommission;-0.52;;;Amazon.de;25671855822
3167734369;Wed Oct 01 2025 14:24:17 GMT+0000 (GMT);Refund;305-4606460-9340307;;ItemFees;ShippingHB;0.76;;;Amazon.de;25671855822
3167729073;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemPrice;Principal;19.08;;;Amazon.fr;25624439742
3167729074;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemPrice;Tax;3.82;;;Amazon.fr;25624439742
3167729075;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemPrice;Shipping;7.08;;;Amazon.fr;25624439742
3167729076;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemPrice;ShippingTax;1.42;;;Amazon.fr;25624439742
3167729077;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemFees;Commission;-3.54;;;Amazon.fr;25624439742
3167729078;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemFees;ShippingHB;-1.3;;;Amazon.fr;25624439742
3167729079;Wed Oct 01 2025 14:26:33 GMT+0000 (GMT);Order;408-1537970-2776347;;ItemFees;DigitalServicesFee;-0.09;;;Amazon.fr;25624439742
3167734182;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemPrice;Principal;20.59;;;Amazon.de;25671855822
3167734183;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemPrice;Tax;3.91;;;Amazon.de;25671855822
3167734184;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734185;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734186;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemFees;Commission;-3.79;;;Amazon.de;25671855822
3167734187;Wed Oct 01 2025 14:32:04 GMT+0000 (GMT);Order;304-1111672-6861952;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
3167733879;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemPrice;Principal;26.81;;;Amazon.de;25671855822
3167733880;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemPrice;Tax;5.09;;;Amazon.de;25671855822
3167733881;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167733882;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167733883;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemFees;Commission;-4.93;;;Amazon.de;25671855822
3167733884;Wed Oct 01 2025 14:38:11 GMT+0000 (GMT);Order;028-7519443-2037133;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25671855822
3167734240;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemPrice;Principal;45.8;;;Amazon.de;25671855822
3167734241;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemPrice;Tax;9.16;;;Amazon.de;25671855822
3167734242;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemPrice;Shipping;6.25;;;Amazon.de;25671855822
3167734243;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemPrice;ShippingTax;1.25;;;Amazon.de;25671855822
3167734244;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemFees;Commission;-8.42;;;Amazon.de;25671855822
3167734245;Wed Oct 01 2025 14:38:27 GMT+0000 (GMT);Order;304-4680026-4450718;;ItemFees;ShippingHB;-1.16;;;Amazon.de;25671855822
3167734155;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemPrice;Principal;25.13;;;Amazon.de;25671855822
3167734156;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemPrice;Tax;4.77;;;Amazon.de;25671855822
3167734157;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734158;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734159;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemFees;Commission;-4.61;;;Amazon.de;25671855822
3167734160;Wed Oct 01 2025 14:58:10 GMT+0000 (GMT);Order;306-0385721-8249960;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
3167734252;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemPrice;Principal;107.98;;;Amazon.de;25671855822
3167734253;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemPrice;Tax;20.52;;;Amazon.de;25671855822
3167734254;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167734255;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167734256;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemFees;Commission;-19.87;;;Amazon.de;25671855822
3167734257;Wed Oct 01 2025 14:58:22 GMT+0000 (GMT);Order;304-5239587-4834715;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25671855822
3167734345;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Principal;48.32;;;Amazon.de;25671855822
3167734346;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Tax;9.18;;;Amazon.de;25671855822
3167734347;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734348;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734349;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemFees;Commission;-8.89;;;Amazon.de;25671855822
3167734350;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemFees;ShippingHB;-0.39;;;Amazon.de;25671855822
3167734351;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Principal;46.13;;;Amazon.de;25671855822
3167734352;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Tax;8.77;;;Amazon.de;25671855822
3167734353;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;Shipping;2.06;;;Amazon.de;25671855822
3167734354;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemPrice;ShippingTax;0.39;;;Amazon.de;25671855822
3167734355;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemFees;Commission;-8.5;;;Amazon.de;25671855822
3167734356;Wed Oct 01 2025 15:02:34 GMT+0000 (GMT);Order;302-8953031-8761130;;ItemFees;ShippingHB;-0.39;;;Amazon.de;25671855822
3167733909;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemPrice;Principal;14.71;;;Amazon.de;25671855822
3167733910;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemPrice;Tax;2.79;;;Amazon.de;25671855822
3167733911;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemPrice;Shipping;4.12;;;Amazon.de;25671855822
3167733912;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25671855822
3167733913;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemFees;Commission;-2.7;;;Amazon.de;25671855822
3167733914;Wed Oct 01 2025 15:02:50 GMT+0000 (GMT);Order;028-1585502-7680366;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25671855822
